종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%)
033130,디지틀조선,"1,955",60,3.2,"1,435,588","2,874,245,765","1,910","2,100","1,875","72,560,346,985",0.0,"37,115,267","558,624",1.51
250060,모비스,"2,255",45,2.0,"152,878","342,312,285","2,225","2,280","2,210","72,546,313,070",0.0,"32,171,314","281,788",0.88
088390,이녹스,"7,730",-260,-3.2,"78,643","614,584,690","8,020","8,030","7,730","72,282,024,120",0.0,"9,350,844","7,162",0.08
123410,코리아에프티,"2,595",50,2.0,"105,996","271,109,850","2,530","2,625","2,490","72,247,561,080",0.0,"27,841,064","10,296,344",36.98
010690,화신,"2,065",15,0.7,"24,109","49,284,735","2,100","2,100","2,005","72,110,646,650",0.0,"34,920,410","799,822",2.29
095910,에스에너지,"5,390",30,0.6,"218,142","1,172,466,780","5,300","5,500","5,250","72,033,690,190",0.0,"13,364,321","339,381",2.54
017650,대림제지,"1,600",0,0.0,0,0,0,0,0,"72,000,000,000",0.0,"45,000,000","403,098",0.9
065940,바이오빌,"1,635",0,0.0,0,0,0,0,0,"71,919,049,110",0.0,"43,987,186","478,177",1.09
005110,한창,"2,065",5,0.2,"1,375,184","2,857,495,670","2,065","2,145","2,020","71,841,905,485",0.0,"34,790,269","409,752",1.18
078860,아이오케이,"1,415",5,0.4,"95,456","135,349,720","1,415","1,440","1,400","71,812,016,930",0.0,"50,750,542","584,069",1.15
006890,태경케미컬,"6,190",-10,-0.2,"50,194","310,342,370","6,210","6,240","6,140","71,804,000,000",0.0,"11,600,000","282,935",2.44
033200,모아텍,"5,010",-10,-0.2,"3,767","18,838,420","5,020","5,030","4,950","71,799,236,850",0.0,"14,331,185","7,298,277",50.93
094820,일진파워,"4,755",-5,-0.1,"14,064","67,155,815","4,760","4,805","4,720","71,699,261,295",0.0,"15,078,709","380,147",2.52
170920,엘티씨,"9,530",490,5.4,"99,601","943,201,860","9,050","9,690","9,050","71,665,056,790",0.0,"7,519,943","155,190",2.06
044380,주연테크,"1,310",10,0.8,"500,628","650,869,690","1,300","1,325","1,275","71,541,836,590",0.0,"54,612,089","1,057,306",1.94
037330,인지디스플레,"1,630",0,0.0,"91,099","148,587,080","1,630","1,650","1,600","71,532,915,120",0.0,"43,885,224","2,836,293",6.46
267320,나인테크,"1,925",-10,-0.5,"263,695","504,241,295","1,960","1,960","1,885","71,468,616,450",0.0,"37,126,554","49,244",0.13
002880,대유에이텍,668,-5,-0.7,"187,929","125,205,536",674,675,660,"71,419,879,316",0.0,"106,915,987","1,540,739",1.44
094850,참좋은여행,"5,100",0,0.0,"46,095","235,120,840","5,200","5,220","5,040","71,400,000,000",0.0,"14,000,000","164,033",1.17
011690,유양디앤유,"1,220",0,0.0,0,0,0,0,0,"71,362,925,220",0.0,"58,494,201","3,470,336",5.93
058860,KTis,"2,050",35,1.7,"88,884","180,210,815","2,010","2,070","2,000","71,344,100,000",0.0,"34,802,000","1,529,600",4.4
119850,지엔씨에너지,"4,360",90,2.1,"167,012","721,938,130","4,270","4,375","4,260","71,049,810,080",0.0,"16,295,828","259,535",1.59
012860,모베이스전자,"1,365",40,3.0,"708,116","958,485,745","1,290","1,390","1,285","70,980,000,000",0.0,"52,000,000","709,759",1.36
189980,흥국에프엔비,"1,930",25,1.3,"310,283","601,002,730","1,925","1,970","1,905","70,843,458,150",0.0,"36,706,455","416,694",1.14
221610,자안,500,19,4.0,"7,671,373","3,776,695,547",485,512,474,"70,639,137,500",0.0,"141,278,275","121,018",0.09
225430,케이엠제약,"3,300",-140,-4.1,"716,536","2,393,040,750","3,470","3,485","3,270","70,577,265,000",0.0,"21,387,050","144,288",0.67
006140,피제이전자,"4,700",-100,-2.1,"33,404","156,817,120","4,815","4,815","4,635","70,500,000,000",0.0,"15,000,000","52,555",0.35
003610,방림,"1,665",0,0.0,"11,032","18,243,735","1,665","1,675","1,640","70,452,959,850",0.0,"42,314,090","370,077",0.87
011500,한농화성,"4,500",10,0.2,"7,788","34,881,725","4,440","4,520","4,435","70,366,689,000",0.0,"15,637,042","1,697,259",10.85
063170,서울옥션,"4,155",15,0.4,"46,646","192,330,405","4,140","4,185","4,090","70,292,212,500",0.0,"16,917,500","382,890",2.26
048430,유라테크,"6,090",50,0.8,"26,246","158,787,970","6,040","6,150","5,970","70,156,800,000",0.0,"11,520,000","172,272",1.5
215790,이노인스트루먼트,"1,740",-30,-1.7,"340,335","592,008,645","1,770","1,785","1,715","70,092,679,260",0.0,"40,283,149","5,838,079",14.49
234100,세원,"2,995",125,4.4,"812,061","2,407,236,670","2,820","3,010","2,820","70,028,709,635",0.0,"23,381,873","283,638",1.21
327260,메탈라이프,"19,450",500,2.6,"56,091","1,079,946,300","19,300","19,700","18,650","69,953,636,600",0.0,"3,596,588","24,184",0.67
090370,메타랩스,"1,240",70,6.0,"761,133","950,166,560","1,170","1,290","1,170","69,934,719,080",0.0,"56,398,967",0,0.0
006805,미래에셋대우우,"4,960",715,16.8,"2,349,756","11,704,396,060","4,345","5,360","4,300","69,815,720,000",0.0,"14,075,750","70,979",0.5
090080,평화산업,"1,270",-20,-1.6,"222,947","284,270,385","1,280","1,300","1,260","69,725,868,930",0.0,"54,902,259","1,108,189",2.02
119650,KC코트렐,"5,360",40,0.8,"294,985","1,571,866,090","5,370","5,410","5,240","69,680,000,000",0.0,"13,000,000","303,073",2.33
140670,알에스오토메이션,"7,650",-130,-1.7,"38,695","298,106,150","7,730","7,830","7,640","69,639,021,000",0.0,"9,103,140","148,484",1.63
131760,파인텍,"1,620",-20,-1.2,"536,093","873,948,040","1,620","1,655","1,615","69,536,982,060",0.0,"42,924,063","236,432",0.55
015540,쎌마테라퓨틱스,"6,830",410,6.4,"1,102,315","7,398,135,150","6,500","6,920","6,300","69,504,641,250",0.0,"10,176,375","95,720",0.94
000500,가온전선,"16,700",0,0.0,"5,261","87,684,800","16,700","16,800","16,400","69,477,794,900",0.0,"4,160,347","170,670",4.1
196490,디에이테크놀로지,"1,195",-20,-1.6,"890,686","1,063,150,495","1,230","1,230","1,175","69,355,106,470",0.0,"58,037,746","273,862",0.47
105840,우진,"3,430",60,1.8,"101,647","343,384,335","3,370","3,435","3,330","69,293,662,620",0.0,"20,202,234","318,441",1.58
027830,대성창투,"1,730",0,0.0,"160,537","278,290,010","1,725","1,765","1,710","69,200,000,000",0.0,"40,000,000","482,063",1.21
019010,베뉴지,"1,435",15,1.1,"97,237","139,354,845","1,410","1,465","1,390","69,167,000,000",0.0,"48,200,000","332,927",0.69
000590,CS홀딩스,"59,900","3,600",6.4,"15,610","938,125,400","56,600","62,200","56,200","69,153,471,800",0.0,"1,154,482","27,899",2.42
216400,바이오코아,"10,000",20,0.2,"8,759","87,458,900","9,850","10,050","9,800","69,056,760,000",0.0,"6,905,676",0,0.0
025550,한국선재,"2,815",75,2.7,"147,475","412,914,725","2,745","2,835","2,745","69,030,145,010",0.0,"24,522,254","523,825",2.14
091340,S&K폴리텍,"5,890",-70,-1.2,"57,567","339,070,230","5,960","6,020","5,820","68,934,916,690",0.0,"11,703,721","262,718",2.24
072990,에이치시티,"9,950",-50,-0.5,"32,265","320,138,010","10,000","10,200","9,850","68,929,620,000",0.0,"6,927,600","191,532",2.76
071970,STX중공업,"2,425",140,6.1,"385,749","921,207,760","2,370","2,515","2,240","68,787,491,800",0.0,"28,365,976","247,197",0.87
083500,에프엔에스테크,"9,100",-120,-1.3,"87,752","796,214,080","9,070","9,220","9,000","68,569,064,200",0.0,"7,535,062","170,450",2.26
133820,화인베스틸,"2,320",70,3.1,"5,176,029","12,781,197,420","2,470","2,600","2,310","68,556,000,000",0.0,"29,550,000","334,806",1.13
000850,화천기공,"31,150",450,1.5,"2,713","83,568,000","30,850","31,300","30,300","68,530,000,000",0.0,"2,200,000","169,087",7.69
004590,한국가구,"4,555",180,4.1,"76,780","360,944,605","4,450","5,030","4,400","68,325,000,000",0.0,"15,000,000","64,496",0.43
220100,퓨쳐켐,"11,750",100,0.9,"24,275","283,893,950","11,800","11,850","11,550","68,299,060,500",0.0,"5,812,686","117,635",2.02
092460,한라IMS,"5,810",60,1.0,"28,419","166,359,390","5,800","5,960","5,760","68,238,322,180",0.0,"11,744,978","12,870",0.11
187220,디티앤씨,"6,220",100,1.6,"31,312","192,579,570","6,050","6,240","6,050","68,118,373,540",0.0,"10,951,507","111,159",1.02
119830,아이텍,"6,250",220,3.6,"126,940","786,076,010","6,050","6,370","6,020","68,096,962,500",0.0,"10,895,514","100,592",0.92
217330,싸이토젠,"12,050",-100,-0.8,"61,490","747,953,200","12,250","12,400","12,000","67,888,061,200",0.0,"5,633,864","73,130",1.3
115480,씨유메디칼,"3,020",195,6.9,"1,124,323","3,269,537,935","2,830","3,020","2,775","67,883,409,000",0.0,"22,477,950","1,979",0.01
222980,한국맥널티,"6,590",300,4.8,"159,924","1,029,006,740","6,230","6,600","6,210","67,882,779,430",0.0,"10,300,877","324,592",3.15
036170,라이브파이낸셜,"1,735",-5,-0.3,"364,142","631,846,670","1,730","1,770","1,700","67,866,416,150",0.0,"39,116,090","1,005,066",2.57
221840,하이즈항공,"3,835",-55,-1.4,"36,654","141,114,560","3,885","3,910","3,830","67,864,800,445",0.0,"17,696,167","88,906",0.5
043650,국순당,"3,800",-30,-0.8,"37,103","140,986,980","3,830","3,840","3,780","67,861,555,200",0.0,"17,858,304","272,908",1.53
005860,한일사료,"1,720",0,0.0,"271,808","467,973,555","1,720","1,745","1,695","67,774,338,200",0.0,"39,403,685","613,507",1.56
032800,판타지오,931,-5,-0.5,"572,734","531,605,349",925,944,910,"67,687,370,933",0.0,"72,703,943","669,743",0.92
024890,대원화성,"1,640",25,1.6,"288,701","465,431,975","1,635","1,640","1,575","67,648,609,280",0.0,"41,249,152","957,247",2.32
246250,에스엘에스바이오,"9,900",0,0.0,"1,663","16,400,010","9,670","9,970","9,670","67,598,219,700",0.0,"6,828,103",0,0.0
002630,오리엔트바이오,664,5,0.8,"526,776","353,095,932",659,690,658,"67,594,533,344",0.0,"101,798,996","4,253,173",4.18
177830,파버나인,"5,610",320,6.0,"2,703,370","15,550,508,890","5,440","6,100","5,290","67,567,199,040",0.0,"12,044,064","224,552",1.86
056730,포스링크,"1,460",0,0.0,0,0,0,0,0,"67,399,247,280",0.0,"46,163,868","1,690,865",3.66
103840,우양,"5,240",485,10.2,"3,444,206","17,643,865,625","4,830","5,280","4,760","67,375,920,000",0.0,"12,858,000","61,967",0.48
170030,현대공업,"4,385",25,0.6,"222,613","977,961,790","4,365","4,500","4,280","67,265,900,000",0.0,"15,340,000","441,419",2.88
217820,엔에스,"6,860",0,0.0,"59,901","408,582,680","6,850","6,910","6,770","67,228,000,000",0.0,"9,800,000","279,298",2.85
219420,링크제니시스,"6,710",10,0.2,"38,881","260,235,750","6,660","6,810","6,590","67,100,000,000",0.0,"10,000,000","64,806",0.65
108860,셀바스AI,"3,040",-90,-2.9,"213,937","656,552,985","3,170","3,170","3,040","67,050,072,800",0.0,"22,055,945","406,027",1.84
003010,혜인,"5,270",-290,-5.2,"1,946,882","10,497,071,160","5,550","5,550","5,250","66,996,176,690",0.0,"12,712,747","133,220",1.05
002920,유성기업,"2,580",-5,-0.2,"21,600","55,644,540","2,595","2,630","2,545","66,944,550,000",0.0,"25,947,500","4,631,909",17.85
009070,KCTC,"2,230",105,4.9,"150,375","325,586,515","2,200","2,235","2,100","66,900,000,000",0.0,"30,000,000","553,739",1.85
126600,코프라,"3,165",-5,-0.2,"93,944","296,482,820","3,205","3,205","3,100","66,830,981,610",0.0,"21,115,634","732,148",3.47
290120,대유에이피,"6,130",130,2.2,"14,841","90,253,090","6,050","6,130","6,010","66,718,920,000",0.0,"10,884,000","127,107",1.17
317120,라닉스,"7,070",20,0.3,"100,204","710,890,750","7,100","7,210","7,020","66,708,985,000",0.0,"9,435,500","53,125",0.56
238120,로고스바이오,"18,550","1,200",6.9,"84,028","1,523,968,550","17,350","18,800","17,200","66,682,130,200",0.0,"3,594,724","128,771",3.58
025560,미래산업,79,0,0.0,0,0,0,0,0,"66,614,253,600",0.0,"843,218,400","19,434,879",2.3
053700,삼보모터스,"3,965",-45,-1.1,"41,239","164,462,845","4,010","4,105","3,910","66,540,737,055",0.0,"16,782,027",0,0.0
006340,대원전선,976,-7,-0.7,"303,865","297,066,132",973,988,964,"66,472,598,896",0.0,"68,107,171","1,218,308",1.79
008870,금비,"66,300","4,200",6.8,"30,302","2,027,361,300","62,500","71,800","62,000","66,300,000,000",0.0,"1,000,000","1,074",0.11
019660,글로본,"2,275",80,3.6,"218,768","506,186,005","2,165","2,480","2,065","66,164,134,400",0.0,"29,083,136",0,0.0
241840,에이스토리,"7,100",-40,-0.6,"39,657","282,364,510","7,100","7,190","7,090","66,159,504,000",0.0,"9,318,240","43,586",0.47
090710,휴림로봇,796,12,1.5,"597,394","477,372,231",786,809,785,"66,107,118,624",0.0,"83,049,144","11,915,227",14.35
186230,그린플러스,"13,700",-350,-2.5,"176,729","2,432,098,200","14,050","14,250","13,500","66,087,032,700",0.0,"4,823,871","89,571",1.86
086670,비엠티,"8,080",380,4.9,"152,479","1,248,317,940","8,000","8,400","8,000","65,823,954,320",0.0,"8,146,529","297,803",3.66
264660,씨앤지하이테크,"7,820",-120,-1.5,"47,270","370,375,280","8,040","8,040","7,780","65,730,853,600",0.0,"8,405,480","188,922",2.25
219750,지티지웰니스,"5,320",20,0.4,"144,618","762,486,790","5,300","5,330","5,190","65,522,535,120",0.0,"12,316,266","430,362",3.49
131100,스카이이앤엠,"2,235",-5,-0.2,"385,145","857,157,070","2,290","2,295","2,170","65,416,402,740",0.0,"29,269,084",0,0.0
104200,NHN벅스,"4,405",-10,-0.2,"8,484","37,367,370","4,415","4,440","4,375","65,315,357,750",0.0,"14,827,550","71,691",0.48
014710,사조씨푸드,"3,790",20,0.5,"56,707","214,625,110","3,810","3,810","3,755","65,258,277,970",0.0,"17,218,543","371,939",2.16
009770,삼정펄프,"26,100",400,1.6,348,"9,066,200","25,700","26,300","25,500","65,249,243,100",0.0,"2,499,971","94,742",3.79
047080,한빛소프트,"2,630",25,1.0,"77,430","200,046,395","2,610","2,635","2,550","65,170,968,680",0.0,"24,779,836","530,155",2.14
066900,디에이피,"2,865",-25,-0.9,"184,969","524,814,510","2,890","2,890","2,795","65,163,001,095",0.0,"22,744,503","167,356",0.74
067570,엔브이에이치코리아,"2,195",-5,-0.2,"50,955","111,174,945","2,175","2,215","2,150","64,953,968,075",0.0,"29,591,785","390,468",1.32
004140,동방,"1,940",50,2.6,"415,434","793,918,200","1,895","1,940","1,870","64,923,240,720",0.0,"33,465,588","1,014,963",3.03
024880,케이피에프,"3,715",-10,-0.3,"47,081","174,199,910","3,720","3,740","3,650","64,824,361,255",0.0,"17,449,357","297,356",1.7
196450,디오스텍,449,1,0.2,"510,901","226,964,982",448,452,440,"64,656,435,081",0.0,"144,000,969","3,237,867",2.25
155660,DSR,"4,030",45,1.1,"41,947","166,368,945","3,985","4,040","3,915","64,480,000,000",0.0,"16,000,000","157,233",0.98
047560,이스트소프트,"6,510",120,1.9,"12,901","82,767,650","6,390","6,510","6,270","64,445,094,000",0.0,"9,899,400","119,000",1.2
069410,엔텔스,"9,340",140,1.5,"28,356","263,318,910","9,200","9,450","9,180","64,438,780,180",0.0,"6,899,227","223,593",3.24
039020,이건홀딩스,"2,850",210,8.0,"407,818","1,120,345,165","2,660","2,865","2,550","64,366,420,650",0.0,"22,584,709","98,553",0.44
041440,에버다임,"3,590",85,2.4,"44,244","153,748,340","3,505","3,600","3,400","64,318,238,960",0.0,"17,915,944","105,148",0.59
007575,일양약품우,"144,500","33,000",29.6,"200,678","27,888,430,000","138,500","144,500","126,000","64,314,060,000",0.0,"445,080",0,0.0
018700,바른손,"2,180",25,1.2,"402,509","861,932,845","2,180","2,200","2,090","64,247,841,660",0.0,"29,471,487",0,0.0
149980,하이로닉,"4,555",25,0.6,"49,229","223,498,670","4,530","4,615","4,500","64,225,477,225",0.0,"14,099,995","323,559",2.29
054090,삼진엘앤디,"2,570",5,0.2,"517,968","1,317,638,040","2,530","2,585","2,510","64,145,226,240",0.0,"24,959,232","410,892",1.65
046120,오르비텍,"2,695",-10,-0.4,"112,024","299,420,635","2,700","2,735","2,620","64,115,594,235",0.0,"23,790,573","872,718",3.67
300080,플리토,"12,350",-200,-1.6,"32,899","410,371,100","12,550","12,750","12,250","64,020,065,850",0.0,"5,183,811","217,740",4.2
032980,바이온,"1,080",-30,-2.7,"361,737","394,072,550","1,130","1,130","1,080","63,928,686,240",0.0,"59,193,228","1,429,593",2.42
041020,인프라웨어,"1,705",25,1.5,"302,645","506,263,450","1,700","1,705","1,625","63,874,687,800",0.0,"37,463,160","1,290,754",3.45
33626L,두산퓨얼셀2우B,"21,350","-2,050",-8.8,"210,470","4,775,980,400","23,650","24,100","21,300","63,757,505,000",0.0,"2,986,300","1,281",0.04
012320,경동인베스트,"26,950",950,3.6,"4,927","130,803,700","26,000","27,400","26,000","63,737,369,850",0.0,"2,365,023","257,122",10.87
078350,한양디지텍,"5,640",140,2.6,"95,235","525,605,200","5,560","5,670","5,410","63,689,164,200",0.0,"11,292,405","60,257",0.53
105740,디케이락,"7,530",250,3.4,"125,439","925,644,070","7,360","7,530","7,190","63,627,837,360",0.0,"8,449,912","236,407",2.8
092200,디아이씨,"1,635",45,2.8,"150,766","240,112,980","1,635","1,635","1,565","63,582,810,315",0.0,"38,888,569","620,301",1.6
203400,에이비온,"5,120",-30,-0.6,"10,342","51,758,090","5,000","5,150","5,000","63,533,957,120",0.0,"12,408,976",0,0.0
075180,새론오토모티브,"3,300",-50,-1.5,"14,178","46,726,905","3,350","3,425","3,280","63,360,000,000",0.0,"19,200,000","13,086,999",68.16
006570,대림통상,"4,160",85,2.1,"1,556","6,402,720","4,075","4,160","4,075","63,336,000,000",0.0,"15,225,000","195,546",1.28
018620,우진비앤지,"2,420",10,0.4,"592,369","1,455,855,735","2,400","2,525","2,400","63,334,959,820",0.0,"26,171,471","930,890",3.56
096040,이트론,181,-3,-1.6,"1,968,770","357,151,005",183,185,180,"63,277,373,388",0.0,"349,598,748","9,440,945",2.7
092780,동양피스톤,"4,805",-75,-1.5,"221,353","1,059,625,065","4,850","4,860","4,735","63,274,450,300",0.0,"13,168,460","69,531",0.53
004090,한국석유,"96,400","1,400",1.5,"2,894","274,352,700","94,800","96,400","93,200","63,161,280,000",0.0,"655,200","18,013",2.75
053450,세코닉스,"5,350",-80,-1.5,"217,166","1,176,153,900","5,450","5,570","5,340","63,147,553,350",0.0,"11,803,281","768,668",6.51
037760,쎄니트,"1,865",50,2.8,"89,695","164,183,355","1,795","1,865","1,780","63,098,397,665",0.0,"33,832,921","711,014",2.1
089150,케이씨티,"3,675",35,1.0,"8,058,061","31,187,020,385","3,575","4,105","3,520","63,026,250,000",0.0,"17,150,000","49,895",0.29
073070,에스모,535,2,0.4,"1,141,288","612,139,100",533,546,527,"63,005,578,260",0.0,"117,767,436","2,968,871",2.52
066670,디스플레이텍,"3,370",25,0.8,"17,919","59,809,865","3,435","3,435","3,285","62,991,763,660",0.0,"18,691,918","286,183",1.53
127120,디엔에이링크,"4,735",0,0.0,"144,829","681,813,330","4,715","4,830","4,495","62,825,765,095",0.0,"13,268,377","208,764",1.57
031860,엔에스엔,"1,625",-35,-2.1,"769,827","1,264,442,815","1,665","1,720","1,595","62,778,023,750",0.0,"38,632,630","399,909",1.04
277070,린드먼아시아,"4,650",85,1.9,"56,631","262,273,910","4,520","4,700","4,520","62,775,000,000",0.0,"13,500,000","241,935",1.79
286750,나노브릭,"13,750",-200,-1.4,"32,303","447,768,700","13,950","14,450","13,600","62,701,416,250",0.0,"4,560,103","8,589",0.19
011090,에넥스,"1,045",10,1.0,"419,821","440,616,430","1,045","1,075","1,035","62,691,264,845",0.0,"59,991,641","1,068,941",1.78
073010,케이에스피,"1,730",50,3.0,"868,513","1,495,175,460","1,705","1,730","1,650","62,612,604,610",0.0,"36,192,257","138,245",0.38
263920,블러썸엠앤씨,"4,555",0,0.0,0,0,0,0,0,"62,509,048,460",0.0,"13,723,172","22,760",0.17
313760,윌링스,"12,850","1,450",12.7,"240,369","2,947,462,400","11,500","12,850","11,250","62,476,700,000",0.0,"4,862,000","14,584",0.3
052460,아이크래프트,"4,275",-65,-1.5,"938,160","4,145,933,960","4,340","4,595","4,250","62,448,926,400",0.0,"14,607,936","111,708",0.76
066360,체리부로,"2,235",35,1.6,"81,212","179,586,625","2,200","2,245","2,175","62,294,744,715",0.0,"27,872,369","541,754",1.94
219550,MP한강,"1,095",95,9.5,"7,294,159","7,515,543,017",995,"1,095",969,"62,230,240,650",0.0,"56,831,270","475,582",0.84
049080,기가레인,"1,190",-30,-2.5,"897,814","1,061,170,850","1,220","1,225","1,155","62,208,582,800",0.0,"52,276,120","516,947",0.99
